types,ori_url,description,_class,is_deleted,dates,is_locked,_class_ori,ori_dbid,coverages,label,curr_dbid,display_name,birth,year
['award'],https://www.daao.org.au/bio/recognition/1904-silver-medal-for-portraiture-academie-de-la-grande-chaumiere-france,For portraiture,recognition,False,"[{'year': '1904', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da197dbb538b73d9300c1a7'},"[{'date': {'year': '1904', 'month': '1', 'day': '1'}}]",Académie de la Grande Chaumière,{'$oid': '645811ead72f0e29f61413eb'},"""Agnes Goodsir""","{""coverage"": {""date"": {""year"": ""1864"", ""month"": ""6"", ""day"": ""18""}, ""place"": {""address"": {""ori_address"": ""Portland, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""3305""}, ""ori_dbid"": {""$oid"": ""4da197dbb538b73d9300c1bb""}, ""ori_address"": ""Portland, Victoria"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -38.3333333, ""longitude"": 141.6}}}}",1904
['award'],https://www.daao.org.au/bio/recognition/twice-placed-first-in-composition-with-jean-paul-laurens-at-the-academie-julian-france,Twice placed first in Composition with Jean Paul Laurens,recognition,False,[],False,recognition,{'$oid': '4da197dbb538b73d9300c1a6'},[{}],The Académie Julian,{'$oid': '645811dfd72f0e29f6140d1a'},"""Agnes Goodsir""","{""coverage"": {""date"": {""year"": ""1864"", ""month"": ""6"", ""day"": ""18""}, ""place"": {""address"": {""ori_address"": ""Portland, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""3305""}, ""ori_dbid"": {""$oid"": ""4da197dbb538b73d9300c1bb""}, ""ori_address"": ""Portland, Victoria"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -38.3333333, ""longitude"": 141.6}}}}",
['award'],https://www.daao.org.au/bio/recognition/commission-the-australian-embassy-paris-france-1977,,recognition,False,"[{'year': '1977', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19881b538b73d9300d83a'},"[{'date': {'year': '1977', 'month': '1', 'day': '1'}}]",The Australian Embassy,{'$oid': '645811e7d72f0e29f61411c6'},"""Mona Hessing""","{""coverage"": {""date"": {""year"": ""1933"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Kurri Kurri, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Cessnock"", ""suburb"": ""Kurri Kurri"", ""postcode"": ""2327""}, ""ori_dbid"": {""$oid"": ""4da19881b538b73d9300d83f""}, ""ori_address"": ""Kurri Kurri, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -32.8171902, ""longitude"": 151.4837321}}}}",1977
['award'],https://www.daao.org.au/bio/recognition/churchill-fellowship-1973,,recognition,False,"[{'year': '1973', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19881b538b73d9300d83d'},"[{'date': {'year': '1973', 'month': '1', 'day': '1'}}]",Churchill Fellowship ,{'$oid': '645811e8d72f0e29f614128f'},"""Mona Hessing""","{""coverage"": {""date"": {""year"": ""1933"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Kurri Kurri, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Cessnock"", ""suburb"": ""Kurri Kurri"", ""postcode"": ""2327""}, ""ori_dbid"": {""$oid"": ""4da19881b538b73d9300d83f""}, ""ori_address"": ""Kurri Kurri, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -32.8171902, ""longitude"": 151.4837321}}}}",1973
['award'],https://www.daao.org.au/bio/recognition/commission-the-menzies-hotel-sydney-nsw-1969,,recognition,False,"[{'year': '1969', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19881b538b73d9300d83b'},"[{'date': {'year': '1969', 'month': '1', 'day': '1'}}]","Commission - the Menzies Hotel, Sydney, NSW (1969)",{'$oid': '645811ded72f0e29f6140c6c'},"""Mona Hessing""","{""coverage"": {""date"": {""year"": ""1933"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Kurri Kurri, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Cessnock"", ""suburb"": ""Kurri Kurri"", ""postcode"": ""2327""}, ""ori_dbid"": {""$oid"": ""4da19881b538b73d9300d83f""}, ""ori_address"": ""Kurri Kurri, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -32.8171902, ""longitude"": 151.4837321}}}}",1969
['award'],https://www.daao.org.au/bio/recognition/commission-sydney-masonic-centre-sydney-nsw-1979,,recognition,False,"[{'year': '1979', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19881b538b73d9300d838'},"[{'date': {'year': '1979', 'month': '1', 'day': '1'}}]",Sydney Masonic Centre,{'$oid': '645811e1d72f0e29f6140e69'},"""Mona Hessing""","{""coverage"": {""date"": {""year"": ""1933"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Kurri Kurri, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Cessnock"", ""suburb"": ""Kurri Kurri"", ""postcode"": ""2327""}, ""ori_dbid"": {""$oid"": ""4da19881b538b73d9300d83f""}, ""ori_address"": ""Kurri Kurri, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -32.8171902, ""longitude"": 151.4837321}}}}",1979
['award'],https://www.daao.org.au/bio/recognition/commission-orange-civic-centre-nsw-1978,,recognition,False,"[{'year': '1978', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19881b538b73d9300d839'},"[{'date': {'year': '1978', 'month': '1', 'day': '1'}}]",Orange Civic Centre,{'$oid': '645811d7d72f0e29f6140822'},"""Mona Hessing""","{""coverage"": {""date"": {""year"": ""1933"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Kurri Kurri, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Cessnock"", ""suburb"": ""Kurri Kurri"", ""postcode"": ""2327""}, ""ori_dbid"": {""$oid"": ""4da19881b538b73d9300d83f""}, ""ori_address"": ""Kurri Kurri, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -32.8171902, ""longitude"": 151.4837321}}}}",1978
['award'],https://www.daao.org.au/bio/recognition/commission-wentworth-memorial-chapel-vaucluse-nsw-1967,,recognition,False,"[{'year': '1967', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19881b538b73d9300d83c'},"[{'date': {'year': '1967', 'month': '1', 'day': '1'}}]",Wentworth Memorial Chapel,{'$oid': '645811f1d72f0e29f61417c0'},"""Mona Hessing""","{""coverage"": {""date"": {""year"": ""1933"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Kurri Kurri, New South Wales"", ""country"": ""Australia"", ""state"": ""New South Wales"", ""city"": ""Cessnock"", ""suburb"": ""Kurri Kurri"", ""postcode"": ""2327""}, ""ori_dbid"": {""$oid"": ""4da19881b538b73d9300d83f""}, ""ori_address"": ""Kurri Kurri, NSW"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -32.8171902, ""longitude"": 151.4837321}}}}",1967
['award'],https://www.daao.org.au/bio/recognition/prize-for-drawing-the-head-from-life-annual-students-exhibition-drawing-school-of-the-national-gallery-school-melbourne-vic,,recognition,False,[],False,recognition,{'$oid': '4da19881b538b73d9300d877'},[{}],"Prize for drawing the head from life, annual students' exhibition, Drawing School of the National Gallery School",{'$oid': '645811e3d72f0e29f6140f9c'},"""Joy Hester""","{""coverage"": {""date"": {""year"": ""1920"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Elsternwick, Melbourne, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""city"": ""Melbourne"", ""suburb"": ""Elsternwick"", ""postcode"": ""3185""}, ""ori_dbid"": {""$oid"": ""4da19586b538b73d93004564""}, ""ori_address"": ""Elsternwick, Melbourne, Vic."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -37.884819, ""longitude"": 145.004776}}}}",
['award'],https://www.daao.org.au/bio/recognition/australia-council-award-for-achievement-in-the-arts,,recognition,False,"[{'year': '1993', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '5c7a447cede61054ad0009c6'},[{}],Australia Council Award for Achievement in the Arts,{'$oid': '645811f0d72f0e29f6141711'},"""Nora Heysen""","{""coverage"": {""date"": {""year"": ""1911"", ""month"": ""1"", ""day"": ""1""}}}",
['award'],https://www.daao.org.au/bio/recognition/order-of-australia-1,,recognition,False,[],False,recognition,{'$oid': '4da1a3bcb538b73d93018f89'},[{}],Order of Australia,{'$oid': '645811e2d72f0e29f6140f28'},"""Nora Heysen""","{""coverage"": {""date"": {""year"": ""1911"", ""month"": ""1"", ""day"": ""1""}}}",
['award'],https://www.daao.org.au/bio/recognition/archibald-prize-1938,First woman to win.,recognition,False,"[{'year': '1938', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da19888b538b73d9300d94f'},"[{'date': {'year': '1938', 'month': '1', 'day': '1'}}]",Archibald Prize,{'$oid': '645811dfd72f0e29f6140cf2'},"""Nora Heysen""","{""coverage"": {""date"": {""year"": ""1911"", ""month"": ""1"", ""day"": ""1""}}}",1938
['award'],https://www.daao.org.au/bio/recognition/member-of-the-order-of-australia-1984,,recognition,False,"[{'year': '1984', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1997bb538b73d9300f4b6'},"[{'date': {'year': '1984', 'month': '1', 'day': '1'}}]","Member of the Order of Australia, 1984",{'$oid': '645811ddd72f0e29f6140c30'},"""Inge King""","{""coverage"": {""date"": {""year"": ""1918"", ""month"": ""11"", ""day"": ""25""}, ""place"": {""address"": {""ori_address"": ""Berlin, Germany"", ""country"": ""Germany"", ""state"": ""Berlin"", ""city"": ""Berlin"", ""postcode"": ""10178""}, ""ori_dbid"": {""$oid"": ""4da1956eb538b73d93003ce6""}, ""ori_address"": ""Berlin, Germany"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 52.5234051, ""longitude"": 13.4113999}}}}",1984
['award'],https://www.daao.org.au/bio/recognition/honorary-doctorate-deakin-university-1990,,recognition,False,"[{'year': '1990', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1997bb538b73d9300f4b5'},"[{'date': {'year': '1990', 'month': '1', 'day': '1'}}]","Honorary Doctorate, Deakin University",{'$oid': '645811d6d72f0e29f61407eb'},"""Inge King""","{""coverage"": {""date"": {""year"": ""1918"", ""month"": ""11"", ""day"": ""25""}, ""place"": {""address"": {""ori_address"": ""Berlin, Germany"", ""country"": ""Germany"", ""state"": ""Berlin"", ""city"": ""Berlin"", ""postcode"": ""10178""}, ""ori_dbid"": {""$oid"": ""4da1956eb538b73d93003ce6""}, ""ori_address"": ""Berlin, Germany"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 52.5234051, ""longitude"": 13.4113999}}}}",1990
['award'],https://www.daao.org.au/bio/recognition/honorary-doctorate-royal-melbourne-institute-of-technology-1993,,recognition,False,"[{'year': '1993', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1997bb538b73d9300f4b4'},"[{'date': {'year': '1993', 'month': '1', 'day': '1'}}]","Honorary Doctorate, Royal Melbourne Institute of Technology",{'$oid': '645811e1d72f0e29f6140e7b'},"""Inge King""","{""coverage"": {""date"": {""year"": ""1918"", ""month"": ""11"", ""day"": ""25""}, ""place"": {""address"": {""ori_address"": ""Berlin, Germany"", ""country"": ""Germany"", ""state"": ""Berlin"", ""city"": ""Berlin"", ""postcode"": ""10178""}, ""ori_dbid"": {""$oid"": ""4da1956eb538b73d93003ce6""}, ""ori_address"": ""Berlin, Germany"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 52.5234051, ""longitude"": 13.4113999}}}}",1993
['award'],https://www.daao.org.au/bio/recognition/officier-des-arts-et-des-lettres,,recognition,False,"[{'year': '2003', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '5b8614a6ede6107a2d000104'},[{}],Officier des Arts et des Lettres,{'$oid': '645811d1d72f0e29f614048e'},"""Mirka Madeleine Mora""","{""coverage"": {""date"": {""year"": ""1928"", ""month"": ""3"", ""day"": ""18""}, ""place"": {""address"": {""ori_address"": ""Paris, France"", ""country"": ""France"", ""state"": ""\u00cele-de-France"", ""city"": ""Paris"", ""postcode"": ""75004""}, ""ori_dbid"": {""$oid"": ""4da19504b538b73d93000e41""}, ""ori_address"": ""Paris, France"", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": 48.8566667, ""longitude"": 2.3509871}}}}",
['award'],https://www.daao.org.au/bio/recognition/australian-artists-creative-fellowship-1992,,recognition,False,"[{'year': '1992', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da199d0b538b73d9300fab6'},"[{'date': {'year': '1992', 'month': '1', 'day': '1'}}]",Australian Artists Creative Fellowship,{'$oid': '645811f0d72f0e29f6141747'},"""Emily Kame Kngwarreye""","{""coverage"": {""date"": {""year"": ""1910"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Utopia, Northern Territory"", ""country"": ""Australia"", ""state"": ""Northern Territory"", ""postcode"": ""Unknown""}, ""ori_dbid"": {""$oid"": ""51201202d707ff3f8200000a""}, ""ori_name"": "" Alhalkere (Soakage Bore)"", ""ori_address"": ""Utopia, NT"", ""_class_ori"": ""place"", ""_class"": ""place"", ""display_name"": ""Alhalkere (Soakage Bore)"", ""geo_coord"": {""latitude"": -22.2375909, ""longitude"": 134.5632929}}}}",1992
['award'],https://www.daao.org.au/bio/recognition/time-and-tide-wait-for-no-man-2004-for-jp-morgan-chase-sydney-nsw,,recognition,False,"[{'year': '2004', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b2f8b538b73d9301e98a'},"[{'date': {'year': '2004', 'month': '1', 'day': '1'}}]","Time and tide (wait for no man), for JP Morgan Chase",{'$oid': '645811ded72f0e29f6140c58'},"""Marion Borgelt""","{""coverage"": {""date"": {""year"": ""1954"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Nhill, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""3418""}, ""ori_dbid"": {""$oid"": ""4da199e5b538b73d9300fc0d""}, ""ori_address"": ""Nhill, Vic."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -36.332472, ""longitude"": 141.6494937}}}}",2004
['award'],https://www.daao.org.au/bio/recognition/19981999-primordial-alphabet-and-rhythm-commission-for-the-foyer-of-the-news-limited-building-surry-hills-sydney,Also 1999,recognition,False,"[{'year': '1998', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da199f0b538b73d9300fc4b'},"[{'date': {'year': '1998', 'month': '1', 'day': '1'}}]","1998/1999 - ""Primordial Alphabet and Rhythm"" - Commission for the foyer of the News Limited Building, Surry Hills, Sydney",{'$oid': '645811e0d72f0e29f6140e22'},"""Marion Borgelt""","{""coverage"": {""date"": {""year"": ""1954"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Nhill, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""3418""}, ""ori_dbid"": {""$oid"": ""4da199e5b538b73d9300fc0d""}, ""ori_address"": ""Nhill, Vic."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -36.332472, ""longitude"": 141.6494937}}}}",1998
['award'],https://www.daao.org.au/bio/recognition/pulse-2001-commissioned-by-the-australian-national-university-canberra-act-in-collaboration-with-catherine-donnelley,,recognition,False,"[{'year': '2001', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da1b2f8b538b73d9301e989'},"[{'date': {'year': '2001', 'month': '1', 'day': '1'}}]","Pulse 2001, commissioned by the Australian National University, Canberra, ACT, in collaboration with Catherine Donnelley",{'$oid': '645811f1d72f0e29f61417f4'},"""Marion Borgelt""","{""coverage"": {""date"": {""year"": ""1954"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Nhill, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""3418""}, ""ori_dbid"": {""$oid"": ""4da199e5b538b73d9300fc0d""}, ""ori_address"": ""Nhill, Vic."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -36.332472, ""longitude"": 141.6494937}}}}",2001
['award'],https://www.daao.org.au/bio/recognition/1976-harry-s-gill-medal-for-the-most-outstanding-final-year-student-south-australian-school-of-art,Harry S. Gill medal for the most outstanding final year student,recognition,False,"[{'year': '1976', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da199f0b538b73d9300fc55'},"[{'date': {'year': '1976', 'month': '1', 'day': '1'}}]",South Australian School of Art,{'$oid': '645811e3d72f0e29f6140fd3'},"""Marion Borgelt""","{""coverage"": {""date"": {""year"": ""1954"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Nhill, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""3418""}, ""ori_dbid"": {""$oid"": ""4da199e5b538b73d9300fc0d""}, ""ori_address"": ""Nhill, Vic."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -36.332472, ""longitude"": 141.6494937}}}}",1976
['award'],https://www.daao.org.au/bio/recognition/2007-art-angels-residency-perth-wa,,recognition,False,"[{'year': '2007', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da199efb538b73d9300fc43'},"[{'date': {'year': '2007', 'month': '1', 'day': '1'}}]","Art Angels Residency, Perth, WA",{'$oid': '645811e3d72f0e29f6140f8e'},"""Marion Borgelt""","{""coverage"": {""date"": {""year"": ""1954"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Nhill, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""3418""}, ""ori_dbid"": {""$oid"": ""4da199e5b538b73d9300fc0d""}, ""ori_address"": ""Nhill, Vic."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -36.332472, ""longitude"": 141.6494937}}}}",2007
['award'],https://www.daao.org.au/bio/recognition/2005-commission-liquid-light-double-wave-trilogy-and-lunar-warp-created-for-boardroom-goldman-sachs-sydney,,recognition,False,"[{'year': '2005', 'month': '1', 'day': '1'}]",False,recognition,{'$oid': '4da199f0b538b73d9300fc46'},"[{'date': {'year': '2005', 'month': '1', 'day': '1'}}]","""Liquid Light: Double Wave Trilogy and Lunar Warp"" created for Boardroom, Goldman Sachs, Sydney",{'$oid': '645811e3d72f0e29f6140f73'},"""Marion Borgelt""","{""coverage"": {""date"": {""year"": ""1954"", ""month"": ""1"", ""day"": ""1""}, ""place"": {""address"": {""ori_address"": ""Nhill, Victoria"", ""country"": ""Australia"", ""state"": ""Victoria"", ""postcode"": ""3418""}, ""ori_dbid"": {""$oid"": ""4da199e5b538b73d9300fc0d""}, ""ori_address"": ""Nhill, Vic."", ""_class_ori"": ""place"", ""_class"": ""place"", ""geo_coord"": {""latitude"": -36.332472, ""longitude"": 141.6494937}}}}",2005
